,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SCREEN,,,,REPORT,,,,,DATA LAST UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unsaved,,,,Unsaved Screening Default,,,,,Asia                Europe            Americas,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4/26/16            4/26/16            4/26/16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Symbol,Country,Market Capitalization (bil) [USD],Price Return - Absolute 01 Week,Price Return - Absolute 02 Weeks,Price Return - Absolute 04 Weeks,Price Return - Absolute 13 Weeks,Price Return - Absolute 26 Weeks,Price Return - Absolute 3 Weeks,Price Return - Absolute 39 Weeks,Price Return - Absolute 52 Weeks,Price Return - Absolute Year to Date,"Price, Current [Local]",Warranted Default Price [Local],"Price, % 52 week High","Price, % Change to 26 Week High","Price, % Change to 26 Week Low","Price, % Change to 52 Week High","Price, % Change to 52 Week Low",Price / Earnings Ratio - FY1,Price / Earnings Ratio - FY2,Price / Earnings Ratio - LFY,Country (Domicile),Exchange Code,Industry Code - GICS Group,Industry Code - GICS Industry,Industry Code - GICS Sector,Industry Code - GICS Sub-Industry,Earnings Per Share - FY1 [Local],Earnings Per Share - FY2 [Local],Daily Volume Average (K shares),Price Return 2 Weeks Ago to 3 Weeks Ago,"Price, 52 Week High [Local]","Price, 52 Week Low [Local]",Price - Annual Closing [Local]
,ENTELLUS MEDICAL INC,ENTL,USA,0.293,-10.27,-9.61,0.8,1.3,1.9,-12.02,-23.4,-41.05,-5,15.59,4.89,42.94,18,6,75,6,-11.02,-17.72,-17.03,USA,NA (USA),Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,45,-2.7,27.32,14.58,16.86
,SODASTREAM INTERNATIONAL LTD,SODA,USA,0.293,-1.54,0.50,3.5,7.2,-7.4,-0.64,-22.9,-27.64,-20,13.90,26.16,40.24,27,9,67,9,17.82,15.11,28.41,ISR,NA,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,Household Appliances,NA,NA,196,-1.1,23.26,12.67,16.31
,BOINGO WIRELESS INC,WIFI,USA,0.292,0.13,0.13,3.2,25.0,-0.8,-1.03,-23.0,-8.38,9,7.83,1.50,21.23,5,25,27,25,-12.05,-23.73,-11.03,USA,NA (USA),Telecommunication Services,Wireless Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,NA,NA,233,-1.2,9.94,5.87,6.62
,ALLIANCE FIBER OPTIC PRODUCT,AFOP,USA,0.292,0.16,0.49,26.8,34.0,3.1,26.90,-12.4,-4.09,17,18.51,21.19,12.52,0,35,14,35,21.15,14.57,20.49,USA,Not Available,Technology Hardware & Equipment,Communications Equipment,Information Technology,Communications Equipment,NA,NA,438,26.3,21.16,12.03,15.16
,PHOENIX NEW MEDIA LTD,FENG,USA,0.291,-5.22,-3.91,-3.7,-11.3,-14.7,-3.69,-42.5,-42.50,-30,4.09,9.07,56.99,47,17,133,17,15.00,13.17,14.58,CHN,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,96,0.2,9.51,3.39,8.31
,TRAVELCENTERS OF AMERICA LLC,TA,USA,0.291,13.33,14.01,11.4,9.1,-30.6,13.33,-51.5,-54.16,-22,7.49,-12.04,56.40,67,10,129,10,14.54,8.28,13.06,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Automotive Retail,NA,NA,348,-0.6,17.18,6.71,9.40
,WAVE LIFE SCIENCES LTD,WVE,USA,0.290,5.05,3.76,-6.8,-11.1,NA,-1.31,NA,NA,-18,13.85,7.71,15.55,18,28,18,28,-9.23,-8.29,NA,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,20,-4.9,16.40,9.96,NA
,HERITAGE OAKS BANCORP,HEOP,USA,0.289,-2.80,4.31,4.4,3.8,-10.9,2.44,1.1,-2.08,2,8.41,7.79,6.97,7,16,7,16,16.82,13.67,17.80,USA,Not Available,Banks,Banks,Financials,Regional Banks,NA,NA,61,-1.8,9.04,7.10,8.01
,KIRKLAND'S INC,KIRK,USA,0.289,-1.28,2.59,-2.6,33.7,-30.5,-4.97,-39.1,-33.22,7,16.86,14.18,41.30,42,30,70,30,18.53,15.91,22.95,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Homefurnishing Retail,NA,NA,137,-7.4,28.72,11.83,23.64
,PEOPLES UTAH BANCORP,PUB,USA,0.289,0.31,3.88,1.9,5.4,-1.6,2.19,-2.3,NA,-5,16.45,16.50,7.06,5,12,8,12,14.30,13.27,14.22,USA,NA (USA),Banks,Banks,Financials,Regional Banks,NA,NA,22,-1.6,17.70,14.50,17.21
,AKEBIA THERAPEUTICS INC,AKBA,USA,0.289,-2.52,1.36,11.8,24.7,6.5,4.19,-4.9,11.76,-20,9.41,9.45,27.17,37,22,37,29,-3.90,-3.56,-5.64,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,319,2.8,12.92,6.65,12.92
,NATURAL GAS SERVICES GROUP,NGS,USA,0.289,3.93,7.17,6.3,26.6,-2.3,8.14,17.7,-7.56,3,22.90,36.64,7.59,5,29,8,29,35.78,29.36,27.53,USA,Not Available,Energy,Energy Equipment & Services,Energy,Oil & Gas Equipment & Services,NA,NA,48,0.9,24.78,16.25,22.30
,WAJAX CORP,WJX.,CAN,0.289,7.04,14.95,12.6,26.6,-24.0,11.02,-4.0,-24.47,14,18.34,18.50,28.33,31,19,40,19,14.22,11.15,-28.46,CAN,Not Available,Capital Goods,Trading Companies & Distributors,Industrials,Trading Companies & Distributors,NA,NA,43,-3.4,25.59,14.83,16.79
,WALTER INVESTMENT MGMT CORP,WAC,USA,0.288,3.29,6.25,17.6,-24.2,-45.9,4.75,-54.6,-54.16,-44,8.11,20.02,65.22,85,18,188,18,4.90,5.04,-2.03,USA,NA (USA),Banks,Thrifts & Mortgage Finance,Financials,Thrifts & Mortgage Finance,NA,NA,299,-1.4,23.32,6.67,14.22
,TRIUMPH BANCORP INC,TBK,USA,0.288,-1.54,2.77,2.9,19.6,-8.7,0.44,27.3,20.76,-6,16.00,22.89,10.31,12,18,12,22,13.68,9.70,10.38,USA,NA (USA),Banks,Banks,Financials,Regional Banks,NA,NA,42,-2.3,17.84,12.43,16.50
,VERSARTIS INC,VSAR,USA,0.288,8.93,13.89,52.8,-27.0,-7.2,22.32,-44.3,-44.77,-17,9.80,14.77,54.01,43,32,117,32,-3.21,-2.99,-4.36,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,149,7.4,21.31,6.64,12.39
,ARBUTUS BIOPHARMA CORP,ABUS,USA,0.288,9.90,5.54,33.6,48.5,-9.2,27.82,-48.3,-71.57,12,5.27,10.38,64.63,13,43,183,43,-3.31,-3.34,-3.32,CAN,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,207,21.1,14.90,3.00,4.45
,APIGEE CORP,APIC,USA,0.287,7.23,2.26,21.7,7.5,-4.3,13.08,5.1,NA,17,9.65,5.54,38.38,3,44,62,44,-8.28,-12.05,-4.15,USA,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,187,10.6,15.66,5.45,8.30
,CASELLA WASTE SYS INC  -CL A,CWST,USA,0.286,3.18,8.69,4.4,26.9,14.3,4.85,20.8,32.53,17,6.97,4.53,2.24,2,26,2,26,-85.00,92.93,-18.69,USA,Not Available,Commercial  & Professional Services,Commercial Services & Supplies,Industrials,Environmental & Facilities Services,NA,NA,126,-3.5,7.13,5.17,5.98
,AEROHIVE NETWORKS INC,HIVE,USA,0.286,-3.36,0.00,13.4,22.3,-13.5,15.20,-25.4,9.71,9,5.83,3.37,24.77,16,26,33,26,-22.42,145.75,-5.21,USA,NA (USA),Technology Hardware & Equipment,Communications Equipment,Information Technology,Communications Equipment,NA,NA,165,15.2,7.75,4.30,5.11
,ALTIUS MINERALS CORP,ALS.,CAN,0.286,3.12,-5.00,1.0,39.9,-14.5,-6.03,-17.4,-10.60,9,11.20,9.20,26.56,12,31,36,31,-56.00,124.44,-14.69,CAN,Not Available,Materials,Metals & Mining,Materials,Diversified Metals & Mining,NA,NA,65,-1.1,15.25,7.68,13.81
,NVE CORP,NVEC,USA,0.285,1.26,3.62,6.5,13.3,-1.5,3.40,-3.4,-14.28,2,58.87,46.87,26.23,2,22,36,22,23.36,27.38,23.92,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductors,NA,NA,12,-0.2,79.80,46.01,70.79
,GREAT LAKES DREDGE & DOCK CP,GLDD,USA,0.285,1.56,15.11,3.4,45.1,7.3,7.78,-12.6,-23.32,10,4.72,3.39,22.37,0,33,29,33,55.53,18.51,-39.60,USA,Not Available,Capital Goods,Construction & Engineering,Industrials,Construction & Engineering,NA,NA,197,-6.4,6.08,3.15,3.96
,TRECORA RESOURCES,TREC,USA,0.285,9.38,28.96,27.0,12.7,-17.8,25.82,-17.6,4.39,-6,11.80,23.23,26.48,23,23,36,23,12.42,10.00,16.30,USA,Not Available,Materials,Chemicals,Materials,Commodity Chemicals,NA,NA,50,-2.4,16.05,9.03,12.39
,FIRST CONNECTICUT BANCORP,FBNK,USA,0.285,10.25,13.05,11.4,9.8,0.6,11.35,15.0,15.83,6,17.92,17.66,1.92,2,12,2,19,18.29,15.06,20.73,USA,NA (USA),Banks,Banks,Financials,Regional Banks,NA,NA,45,-1.5,18.27,14.58,17.41
,UNITED COMMUNITY FINL CORP,UCFC,USA,0.285,1.71,5.51,4.4,10.6,4.8,0.51,18.6,7.41,-3,5.99,6.59,2.28,2,10,2,17,14.26,13.31,17.35,USA,Not Available,Banks,Thrifts & Mortgage Finance,Financials,Thrifts & Mortgage Finance,NA,NA,80,-4.7,6.13,4.96,5.90
,WASHINGTONFIRST BANKSHARES,WFBI,USA,0.284,2.34,3.35,5.8,8.2,23.9,5.61,34.7,41.16,6,23.25,19.18,0.00,0,19,0,31,18.24,15.76,18.71,USA,NA (USA),Banks,Banks,Financials,Regional Banks,NA,NA,16,2.2,23.25,16.02,22.64
,TELIGENT INC,TLGT,USA,0.284,2.65,12.19,20.8,-20.2,-24.5,14.85,-28.1,-35.12,-34,5.38,2.09,39.55,65,14,65,14,-89.67,-107.60,80.00,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Health Care,Pharmaceuticals,NA,NA,344,2.4,8.90,4.60,8.80
,FLUIDIGM CORP,FLDM,USA,0.283,10.77,14.68,34.9,50.4,26.6,21.15,-55.2,-76.27,-10,9.81,-0.76,73.99,14,41,284,41,-5.27,-6.13,-5.81,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Health Care,Life Sciences Tools & Services,NA,NA,398,5.6,37.71,5.83,10.81
,HAWAIIAN TELCOM HOLDCO INC,HCOM,USA,0.283,2.21,4.03,9.0,2.5,-0.8,2.00,-2.8,-8.99,-6,24.66,21.38,9.10,3,15,10,16,109.60,67.56,248.60,USA,NA (USA),Telecommunication Services,Diversified Telecommunication Services,Telecommunication Services,Integrated Telecommunication Services,NA,NA,23,-2.0,27.13,20.83,24.86
,STINGRAY DIGITAL GROUP INC,RAY.A,CAN,0.283,0.00,3.68,2.2,4.9,-1.0,2.17,-4.1,NA,15,7.07,11.46,14.20,3,13,17,13,14.88,13.73,NA,CAN,NA (CAN),Media,Media,Consumer Discretionary,Broadcasting,NA,NA,30,-1.4,8.24,6.15,NA
,CITI TRENDS INC,CTRN,USA,0.283,-4.67,10.20,3.7,-5.8,-29.0,-2.80,-22.5,-25.60,-11,18.57,24.49,33.49,43,10,50,10,16.81,15.61,42.08,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Apparel Retail,NA,NA,101,-11.8,27.92,16.67,25.25
,BAZAARVOICE INC,BV,USA,0.282,2.10,10.36,10.0,-7.3,-25.1,8.60,-38.6,-40.70,-26,3.46,2.60,45.68,37,15,84,15,-38.44,"-1,730.00",-19.14,USA,NA (USA),Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,533,-1.6,6.37,2.93,8.04
,NOVA MEASURING INSTRUMENTS,NVMI,USA,0.282,1.04,2.29,4.9,19.5,4.2,3.08,-10.6,-9.61,4,10.82,29.09,16.71,1,17,20,17,14.62,13.52,16.90,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductor Equipment,NA,NA,28,0.8,12.99,8.97,9.80
,PREFERRED APARTMENT CMNTYS,APTS,USA,0.282,-1.52,-1.83,0.8,4.9,9.4,-1.36,10.2,10.30,-5,12.66,-17.18,3.95,4,17,4,20,11.01,9.89,-29.35,USA,NA (USA),Real Estate,Real Estate Investment Trusts (REITs),Financials,Residential REIT's,NA,NA,140,0.5,13.18,10.12,9.10
,KMG CHEMICALS INC,KMG,USA,0.280,4.92,11.90,4.6,7.3,16.7,8.37,3.9,-21.03,-1,23.87,29.51,22.12,2,19,28,19,14.83,13.26,22.58,USA,Not Available,Materials,Chemicals,Materials,Specialty Chemicals,NA,NA,30,-3.2,30.65,19.36,23.48
,CHIMERIX INC,CMRX,USA,0.278,6.27,13.18,29.0,-30.1,-82.1,19.89,-87.9,-84.12,-82,6.03,15.61,88.78,595,22,791,22,-2.79,-3.27,-3.35,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,2077,5.9,53.74,4.72,8.95
,MATTSON TECHNOLOGY INC,MTSN,USA,0.278,0.82,0.82,0.5,4.6,54.9,0.55,28.8,5.16,3,3.69,4.06,5.38,0,39,6,40,46.12,18.45,25.21,USA,Not Available,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Information Technology,Semiconductor Equipment,NA,NA,270,-0.3,3.90,2.20,3.53
,VITAL THERAPIES INC,VTL,USA,0.278,1.32,4.42,5.4,7.5,34.1,-2.23,-33.0,-68.64,-10,9.12,7.13,64.68,26,16,183,63,-6.76,-6.18,-5.57,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,118,-6.4,25.82,3.36,11.52
,BELLICUM PHARMACEUTICALS INC,BLCM,USA,0.278,3.14,8.18,42.5,-8.2,-14.7,14.77,-38.4,-58.75,-45,10.53,11.47,63.54,122,23,174,23,-6.46,-5.40,-7.09,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,373,6.1,28.88,8.07,23.04
,AIRBOSS OF AMERICA CORP,BOS.,CAN,0.278,-0.71,5.24,-3.7,-6.5,-26.3,-1.34,-33.7,0.19,-11,15.32,23.16,37.16,27,4,59,4,12.34,9.67,21.84,CAN,Not Available,Materials,Chemicals,Materials,Commodity Chemicals,NA,NA,77,-6.3,24.38,14.70,17.47
,TITAN MACHINERY INC,TITN,USA,0.277,7.32,16.85,11.1,51.4,3.1,11.50,-15.8,-10.35,19,12.93,-32.92,19.79,0,36,25,36,-107.75,-235.09,42.43,USA,NA (USA),Capital Goods,Trading Companies & Distributors,Industrials,Trading Companies & Distributors,NA,NA,180,-4.6,16.12,8.23,17.82
,APPLIED GENETIC TECHNOLOGIES,AGTC,USA,0.277,6.39,14.57,32.6,14.7,45.0,24.81,2.0,-16.47,-11,16.81,22.26,17.60,21,29,21,29,-76.41,-23.51,-11.96,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,129,8.9,20.40,12.00,17.94
,CELADON GROUP INC,CGI,USA,0.277,1.97,1.66,-10.2,30.8,-38.6,-6.92,-52.9,-63.71,-2,9.95,4.10,61.66,48,25,161,25,8.96,7.65,6.22,USA,Not Available,Transportation,Road & Rail,Industrials,Trucking,NA,NA,342,-8.4,25.95,7.48,9.70
,PENNYMAC FINANCIAL SERVICES,PFSI,USA,0.276,4.17,4.08,8.3,-1.4,-27.7,4.26,-33.5,-32.32,-28,12.62,63.16,35.25,34,12,54,12,5.87,5.13,10.00,USA,NA (USA),Banks,Thrifts & Mortgage Finance,Financials,Thrifts & Mortgage Finance,NA,NA,66,0.2,19.49,11.08,17.30
,MORGUARD N AMER RES RE TR,MRG.UN,CAN,0.276,-1.52,-0.68,0.2,9.3,10.3,-2.34,18.0,10.08,10,11.93,-11.88,0.25,0,13,0,18,12.83,11.25,7.47,CAN,NA (CAN),Real Estate,Real Estate Investment Trusts (REITs),Financials,Residential REIT's,NA,NA,31,-1.7,11.96,9.81,9.41
,REIS INC,REIS,USA,0.276,6.74,12.17,12.6,15.7,5.0,6.88,4.9,-2.25,3,24.49,8.33,2.70,3,13,3,13,42.22,34.01,32.96,USA,Not Available,Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,19,-4.7,25.17,21.33,23.73
,DESTINATION XL GROUP INC,DXLG,USA,0.276,3.23,6.88,11.2,21.2,-6.8,4.62,9.0,3.42,2,5.43,0.43,15.55,8,24,18,24,-543.00,24.13,-32.47,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Apparel Retail,NA,NA,87,-2.1,6.43,4.13,5.52
,TERANGA GOLD CORP,TGZ,CAN,0.275,3.53,11.39,37.5,120.0,57.1,18.92,63.0,41.94,78,0.89,2.23,0.00,0,55,0,55,10.81,8.89,-2.58,CAN,NA (CAN),Materials,Metals & Mining,Materials,Gold,NA,NA,1505,6.8,0.89,0.40,0.49
,ALLEGIANCE BANCSHARES INC,ABTX,USA,0.274,-0.49,5.67,11.2,13.4,-9.2,5.78,NA,NA,-14,21.40,24.30,11.64,13,20,13,20,14.56,12.37,16.31,USA,NA (USA),Banks,Banks,Financials,Regional Banks,NA,NA,23,0.1,24.22,17.20,23.65
,GENMARK DIAGNOSTICS INC,GNMK,USA,0.274,18.99,14.11,28.1,2.7,-16.5,21.48,-34.5,-40.22,-20,6.43,4.57,38.17,24,28,62,28,-5.23,-6.63,-7.76,USA,NA (USA),Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,195,6.5,10.40,4.65,7.76
,PRIMO WATER CORP,PRMW,USA,0.274,-2.06,-4.48,13.0,21.4,18.9,-2.79,72.7,102.91,33,10.61,3.74,3.02,3,26,3,51,53.05,37.23,100.00,USA,NA (USA),"Food, Beverage & Tobacco",Beverages,Consumer Staples,Soft Drinks,NA,NA,133,1.8,10.94,5.16,8.00
,OVASCIENCE INC,OVAS,USA,0.273,8.66,16.35,23.3,30.6,-20.3,24.67,-63.5,-63.26,6,9.99,9.78,72.75,30,49,267,49,-3.37,-4.91,-3.62,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,444,7.1,36.68,5.12,9.77
,SURMODICS INC,SRDX,USA,0.272,0.80,3.05,15.1,8.3,-4.4,5.41,-13.4,-23.56,-2,20.95,18.22,17.23,7,16,21,16,31.27,25.86,22.03,USA,Not Available,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,53,2.3,25.31,17.62,20.27
,PRIMERO MINING CORP,P.,CAN,0.272,-25.76,-18.33,-15.5,-33.3,-43.0,-18.33,-44.2,-53.66,-42,2.10,5.68,60.67,72,7,154,7,82.86,9.75,-3.42,CAN,NA (CAN),Materials,Metals & Mining,Materials,Gold,NA,NA,1519,0.0,5.34,1.96,3.12
,PTC THERAPEUTICS INC,PTCT,USA,0.272,-6.95,30.30,45.2,-69.9,-67.6,22.78,-85.7,-88.22,-74,8.03,18.09,86.66,305,29,650,29,-1.57,-3.04,-6.39,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,2687,-5.8,60.19,5.72,32.40
,HOOKER FURNITURE CORP,HOFT,USA,0.271,-2.83,-7.16,-22.1,-11.6,-3.3,-25.83,-1.6,-0.56,-3,25.04,46.21,25.32,34,1,34,8,16.47,11.38,14.68,USA,Not Available,Consumer Durables & Apparel,Household Durables,Consumer Discretionary,Home Furnishings,NA,NA,80,-20.1,33.53,23.03,17.17
,HARMONIC INC,HLIT,USA,0.271,9.06,16.83,11.8,9.4,-40.0,9.73,-45.1,-51.54,-16,3.57,5.07,50.28,65,15,101,15,32.45,10.20,-22.61,USA,Not Available,Technology Hardware & Equipment,Communications Equipment,Information Technology,Communications Equipment,NA,NA,679,-6.1,7.18,3.04,4.07
,GMP CAPITAL INC,GMP.,CAN,0.271,3.83,13.69,7.5,28.8,20.9,6.40,7.7,-5.68,17,4.99,0.52,5.85,3,21,6,21,-17.21,76.77,52.92,CAN,Not Available,Diversified Financials,Capital Markets,Financials,Investment Banking & Brokerage,NA,NA,43,-6.4,5.30,3.94,6.35
,CURIS INC,CRIS,USA,0.270,12.06,35.15,48.7,23.9,14.4,36.81,-32.4,-24.66,-23,2.09,1.63,43.89,43,32,78,32,-5.73,-6.33,-6.06,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,353,1.2,3.72,1.42,2.91
,TIMBERCREEK MORTGAGE INVSTMT,TMC.,CAN,0.270,0.00,1.45,0.8,11.2,10.9,-0.95,2.3,2.07,12,8.44,7.42,0.12,0,15,0,15,11.56,11.25,10.99,CAN,NA (CAN),Banks,Thrifts & Mortgage Finance,Financials,Thrifts & Mortgage Finance,NA,NA,40,-2.4,8.45,7.14,7.58
,RUBY TUESDAY INC,RT,USA,0.269,-2.86,-4.13,-13.0,-20.7,-17.4,-18.33,-35.1,-39.75,-22,4.47,6.85,39.10,27,1,64,1,63.86,34.38,-136.80,USA,Not Available,Consumer Services,"Hotels, Restaurants & Leisure",Consumer Discretionary,Restaurants,NA,NA,385,-14.8,7.34,4.41,6.84
,K-BRO LINEN INC,KBL.,CAN,0.268,0.32,-0.46,-4.0,-12.6,-15.6,-0.93,-18.0,-15.88,-12,42.51,46.33,25.41,21,0,34,0,22.73,20.94,33.52,CAN,Not Available,Commercial  & Professional Services,Commercial Services & Supplies,Industrials,Diversified Support Services,NA,NA,10,-0.5,56.99,42.51,50.95
,FRESHPET INC,FRPT,USA,0.267,5.97,10.62,9.2,9.1,-25.6,3.99,-52.8,-65.84,-12,7.96,4.82,65.04,22,26,186,26,-113.71,31.22,-77.18,USA,NA (USA),"Food, Beverage & Tobacco",Food Products,Consumer Staples,Packaged Foods & Meats,NA,NA,356,-6.0,22.77,5.93,8.49
,BIG 5 SPORTING GOODS CORP,BGFV,USA,0.267,2.89,8.80,8.0,7.7,11.0,4.35,-19.5,-5.17,13,12.16,10.44,17.05,9,26,21,26,18.71,16.43,14.27,USA,Not Available,Retailing,Specialty Retail,Consumer Discretionary,Specialty Stores,NA,NA,238,-4.1,14.66,8.99,9.99
,SYNERON MEDICAL LTD,ELOS,USA,0.266,1.81,5.78,2.4,5.3,-6.9,-0.68,-28.2,-39.25,-8,7.25,10.45,43.09,13,10,76,10,41.43,23.02,-66.64,ISR,Not Available,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,76,-6.1,12.74,6.55,9.33
,PFSWEB INC,PFSW,USA,0.266,-4.66,8.18,18.7,7.8,-5.2,12.71,18.0,17.07,15,14.69,4.73,8.30,9,28,9,28,-133.55,172.82,-28.60,USA,Not Available,Software & Services,IT Services,Information Technology,IT Consulting & Other Services,NA,NA,343,4.2,16.02,10.58,12.87
,RIGEL PHARMACEUTICALS INC,RIGL,USA,0.265,8.11,12.90,43.6,3.3,6.5,26.13,-4.8,-42.56,-14,2.93,7.10,35.03,17,33,54,33,-7.06,-3.57,-5.22,USA,Not Available,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,475,11.7,4.51,1.95,3.03
,CLEAN ENERGY FUELS CORP,CLNE,USA,0.264,-1.99,1.37,-0.3,5.4,-44.2,2.43,-47.6,-63.44,-22,2.86,2.20,72.15,98,15,259,15,-5.72,-5.72,-2.45,USA,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Refining & Marketing,NA,NA,1607,1.0,10.27,2.42,3.60
,RIGNET INC,RNET,USA,0.264,1.55,8.09,22.8,0.7,-51.6,15.71,-41.2,-57.44,-32,14.85,11.97,61.27,109,20,158,20,76.55,31.60,-21.33,USA,NA (USA),Energy,Energy Equipment & Services,Energy,Oil & Gas Equipment & Services,NA,NA,194,7.0,38.34,11.94,20.69
,WI-LAN INC,WIN.,CAN,0.264,-1.05,-4.41,1.1,97.2,11.5,-4.41,6.4,-12.96,53,2.77,5.05,10.36,6,49,12,49,4.97,5.14,16.71,CAN,Not Available,Technology Hardware & Equipment,Communications Equipment,Information Technology,Communications Equipment,NA,NA,703,0.0,3.09,1.40,1.85
,DAVIDSTEA INC,DTEA,USA,0.264,-0.54,-7.71,-3.4,12.4,-30.2,-6.00,-43.3,NA,-16,11.01,3.95,59.19,36,18,145,18,36.72,26.83,NA,USA,NA (USA),Retailing,Specialty Retail,Consumer Discretionary,Specialty Stores,NA,NA,79,1.9,26.98,9.06,NA
,TUCOWS INC,TCX,USA,0.263,7.46,14.74,11.8,26.6,-11.3,10.73,-14.0,42.04,15,24.65,35.71,15.44,11,23,18,27,17.48,13.40,20.29,CAN,Not Available,Software & Services,Internet Software & Services,Information Technology,Internet Software & Services,NA,NA,46,-3.5,29.15,17.98,21.10
,TRINITY BIOTECH PLC,TRIB,USA,0.263,-2.87,1.59,5.8,7.3,-3.7,-0.86,-37.8,-33.06,-4,11.72,9.23,37.36,7,19,60,19,15.84,26.04,57.14,IRL,Not Available,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care,Health Care Equipment,NA,NA,98,-2.4,18.71,9.45,25.14
,ITHACA ENERGY INC,IAE.,CAN,0.263,11.11,23.08,27.0,105.1,-15.8,19.40,1.3,-17.53,45,0.81,3.24,26.36,11,57,36,57,-213.07,19.98,-1.19,GBR,Not Available,Energy,"Oil, Gas & Consumable Fuels",Energy,Oil & Gas Exploration & Production,NA,NA,385,-3.0,1.10,0.35,0.57
,VIRNETX HOLDING CORP,VHC,USA,0.263,0.46,6.80,-2.2,10.0,5.8,-3.51,-0.5,-37.68,70,4.95,60.79,29.79,42,56,42,56,2.70,NA,-4.59,USA,Not Available,Software & Services,Software,Information Technology,Application Software,NA,NA,1215,-9.6,7.05,2.17,2.57
,FLEXION THERAPEUTICS INC,FLXN,USA,0.262,-0.70,8.50,44.8,-18.7,-17.7,35.46,-45.7,-31.10,-34,12.15,11.34,55.48,63,30,125,30,-5.07,-4.84,-8.96,USA,NA (USA),"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Health Care,Biotechnology,NA,NA,324,24.8,27.29,8.47,19.27
